,PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State
12982,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,7/14/15,29541601,chromium-6,0.03,EPA 218.7,=,0.18,SE3,AM,5,MI
12983,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,7/14/15,29541601,chlorate,20,EPA 300.1,=,350,SE3,AM,5,MI
12984,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,4/14/15,28659901,Halon 1011,0.06,EPA 524.3,<,,SE2,AM,5,MI
12985,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,4/14/15,28659901,chromium-6,0.03,EPA 218.7,=,0.18,SE2,AM,5,MI
12986,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,4/14/15,28659901,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE2,AM,5,MI
12987,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,4/14/15,28659901,PFOA,0.02,EPA 537,<,,SE2,AM,5,MI
12988,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,4/14/15,28659901,PFOS,0.04,EPA 537,<,,SE2,AM,5,MI
12989,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,4/14/15,28659901,PFNA,0.02,EPA 537,<,,SE2,AM,5,MI
12990,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,7/14/15,29541601,"1,3-butadiene",0.1,EPA 524.3,<,,SE3,AM,5,MI
12991,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,1/30/15,28310901,vanadium,0.2,EPA 200.8,=,0.2,SE1,AM,5,MI
12992,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,7/14/15,29541501,cobalt,1,EPA 200.8,<,,SE3,AM,5,MI
12993,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,7/14/15,29541501,chromium,0.2,EPA 200.8,=,0.4,SE3,AM,5,MI
12994,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,7/14/15,29541501,vanadium,0.2,EPA 200.8,=,0.5,SE3,AM,5,MI
12995,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,7/14/15,29541501,molybdenum,1,EPA 200.8,<,,SE3,AM,5,MI
12996,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,7/14/15,29541501,strontium,0.3,EPA 200.8,=,115.3,SE3,AM,5,MI
12997,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,4/14/15,28659801,chlorate,20,EPA 300.1,=,190,SE2,AM,5,MI
12998,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,4/14/15,28659801,vanadium,0.2,EPA 200.8,=,0.3,SE2,AM,5,MI
12999,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,4/14/15,28659801,molybdenum,1,EPA 200.8,<,,SE2,AM,5,MI
13000,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,4/14/15,28659801,cobalt,1,EPA 200.8,<,,SE2,AM,5,MI
13001,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,4/14/15,28659801,chromium-6,0.03,EPA 218.7,=,0.19,SE2,AM,5,MI
13002,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,4/14/15,28659801,chromium,0.2,EPA 200.8,=,0.4,SE2,AM,5,MI
13003,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,7/14/15,29541501,chromium-6,0.03,EPA 218.7,=,0.2,SE3,AM,5,MI
13004,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,1/30/15,28310901,chromium-6,0.03,EPA 218.7,=,0.18,SE1,AM,5,MI
13005,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,1/30/15,28310901,chromium,0.2,EPA 200.8,=,0.3,SE1,AM,5,MI
13006,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,1/30/15,28310901,strontium,0.3,EPA 200.8,=,149,SE1,AM,5,MI
13007,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,1/30/15,28310901,cobalt,1,EPA 200.8,<,,SE1,AM,5,MI
13008,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,1/30/15,28310901,molybdenum,1,EPA 200.8,=,1.1,SE1,AM,5,MI
13009,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,10/14/15,30331801,chlorate,20,EPA 300.1,=,220,SE4,AM,5,MI
13010,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,10/14/15,30331801,chromium,0.2,EPA 200.8,=,0.2,SE4,AM,5,MI
13011,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,10/14/15,30331801,vanadium,0.2,EPA 200.8,=,0.4,SE4,AM,5,MI
13012,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,10/14/15,30331801,strontium,0.3,EPA 200.8,=,130.2,SE4,AM,5,MI
13013,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,10/14/15,30331801,chromium-6,0.03,EPA 218.7,=,0.2,SE4,AM,5,MI
13014,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,10/14/15,30331801,cobalt,1,EPA 200.8,<,,SE4,AM,5,MI
13015,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,10/14/15,30331801,molybdenum,1,EPA 200.8,<,,SE4,AM,5,MI
13016,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,7/14/15,29541601,cobalt,1,EPA 200.8,<,,SE3,AM,5,MI
13017,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,1/30/15,28311101,chlorate,20,EPA 300.1,=,150,SE1,AM,5,MI
13018,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,4/14/15,28659801,strontium,0.3,EPA 200.8,=,138.7,SE2,AM,5,MI
13019,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE4,AM,5,MI
13020,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,1/30/15,28311101,cobalt,1,EPA 200.8,<,,SE1,AM,5,MI
13021,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,1/30/15,28310901,chlorate,20,EPA 300.1,=,310,SE1,AM,5,MI
13022,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,1/30/15,28311101,strontium,0.3,EPA 200.8,=,138.2,SE1,AM,5,MI
13023,MI0002760,Grand Haven Township,L,4927,Hunters Wood,SW,MR1,DMR for NOWS,MR,,,7/14/15,29541501,chlorate,20,EPA 300.1,=,340,SE3,AM,5,MI
13024,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,1/30/15,28311101,molybdenum,1,EPA 200.8,=,1.1,SE1,AM,5,MI
13025,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,1/30/15,28311101,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,5,MI
13026,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,1/30/15,28311101,bromomethane,0.2,EPA 524.3,<,,SE1,AM,5,MI
13027,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,1/30/15,28311101,chromium,0.2,EPA 200.8,=,0.4,SE1,AM,5,MI
13028,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,Halon 1011,0.06,EPA 524.3,<,,SE4,AM,5,MI
13029,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,chloromethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
13030,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,vanadium,0.2,EPA 200.8,<,,SE4,AM,5,MI
13031,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,cobalt,1,EPA 200.8,<,,SE4,AM,5,MI
13032,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,bromomethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
13033,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE4,AM,5,MI
13034,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,PFHpA,0.01,EPA 537,<,,SE4,AM,5,MI
13035,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,"1,3-butadiene",0.1,EPA 524.3,<,,SE4,AM,5,MI
13036,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,chromium-6,0.03,EPA 218.7,=,0.2,SE4,AM,5,MI
13037,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,PFBS,0.09,EPA 537,<,,SE4,AM,5,MI
13038,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,strontium,0.3,EPA 200.8,=,127.1,SE4,AM,5,MI
13039,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,"1,4-dioxane",0.07,EPA 522,<,,SE4,AM,5,MI
13040,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,PFHxS,0.03,EPA 537,<,,SE4,AM,5,MI
13041,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,PFOA,0.02,EPA 537,<,,SE4,AM,5,MI
13042,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,PFOS,0.04,EPA 537,<,,SE4,AM,5,MI
13043,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,PFNA,0.02,EPA 537,<,,SE4,AM,5,MI
13044,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,HCFC-22,0.08,EPA 524.3,<,,SE4,AM,5,MI
13045,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,molybdenum,1,EPA 200.8,<,,SE4,AM,5,MI
13046,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,chlorate,20,EPA 300.1,=,220,SE4,AM,5,MI
13047,MI0002760,Grand Haven Township,L,5485,East Meter Station,SW,CC200,Primary Connection,EP,4927,MR1,10/14/15,30331901,chromium,0.2,EPA 200.8,<,,SE4,AM,5,MI
13048,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12016,Halon 1011,0.06,EPA 524.3,<,,SE2,AM,5,MI
13049,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12034,chlorate,20,EPA 300.1,=,126.371,SE2,AM,5,MI
13050,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12041,chromium,0.2,EPA 200.8,=,0.332,SE2,AM,5,MI
13051,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12041,strontium,0.3,EPA 200.8,=,98.254,SE2,AM,5,MI
13052,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12041,cobalt,1,EPA 200.8,<,,SE2,AM,5,MI
13053,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12041,vanadium,0.2,EPA 200.8,<,,SE2,AM,5,MI
13054,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12016,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,5,MI
13055,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12046,PFOA,0.02,EPA 537,<,,SE2,AM,5,MI
13056,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12046,PFNA,0.02,EPA 537,<,,SE2,AM,5,MI
13057,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12046,PFHpA,0.01,EPA 537,<,,SE2,AM,5,MI
13058,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13389,"1,3-butadiene",0.1,EPA 524.3,<,,SE4,AM,5,MI
13059,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12024,chromium-6,0.03,EPA 218.7,=,0.243,SE2,AM,5,MI
13060,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12069,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,5,MI
13061,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12046,PFHxS,0.03,EPA 537,<,,SE2,AM,5,MI
13062,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12016,"1,3-butadiene",0.1,EPA 524.3,<,,SE2,AM,5,MI
13063,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13422,cobalt,1,EPA 200.8,<,,SE4,AM,5,MI
13064,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13399,PFHxS,0.03,EPA 537,<,,SE4,AM,5,MI
13065,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13399,PFBS,0.09,EPA 537,<,,SE4,AM,5,MI
13066,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13399,PFOS,0.04,EPA 537,<,,SE4,AM,5,MI
13067,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13374,chromium-6,0.03,EPA 218.7,=,0.203,SE4,AM,5,MI
13068,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13422,chromium,0.2,EPA 200.8,=,0.264,SE4,AM,5,MI
13069,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13389,bromomethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
13070,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13405,"1,4-dioxane",0.07,EPA 522,<,,SE4,AM,5,MI
13071,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13389,Halon 1011,0.06,EPA 524.3,<,,SE4,AM,5,MI
13072,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12046,PFBS,0.09,EPA 537,<,,SE2,AM,5,MI
13073,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13389,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE4,AM,5,MI
13074,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12854,chloromethane,0.2,EPA 524.3,<,,SE3,AM,5,MI
13075,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13399,PFHpA,0.01,EPA 537,<,,SE4,AM,5,MI
13076,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12857,PFBS,0.09,EPA 537,<,,SE3,AM,5,MI
13077,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,2/10/15,842798-13389,HCFC-22,0.08,EPA 524.3,<,,SE4,AM,5,MI
13078,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12979,vanadium,0.2,EPA 200.8,<,,SE3,AM,5,MI
13079,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12979,molybdenum,1,EPA 200.8,<,,SE3,AM,5,MI
13080,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12979,cobalt,1,EPA 200.8,<,,SE3,AM,5,MI
13081,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12979,strontium,0.3,EPA 200.8,=,95.499,SE3,AM,5,MI
13082,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12854,HCFC-22,0.08,EPA 524.3,<,,SE3,AM,5,MI
13083,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12925,"1,4-dioxane",0.07,EPA 522,<,,SE3,AM,5,MI
13084,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12831,chromium-6,0.03,EPA 218.7,=,0.217,SE3,AM,5,MI
13085,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12857,PFOA,0.02,EPA 537,<,,SE3,AM,5,MI
13086,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12857,PFOS,0.04,EPA 537,<,,SE3,AM,5,MI
13087,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12858,chlorate,20,EPA 300.1,=,81.433,SE3,AM,5,MI
13088,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12979,chromium,0.2,EPA 200.8,=,0.23,SE3,AM,5,MI
13089,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12016,HCFC-22,0.08,EPA 524.3,<,,SE2,AM,5,MI
13090,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12857,PFNA,0.02,EPA 537,<,,SE3,AM,5,MI
13091,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12854,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE3,AM,5,MI
13092,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12854,Halon 1011,0.06,EPA 524.3,<,,SE3,AM,5,MI
13093,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12854,"1,3-butadiene",0.1,EPA 524.3,<,,SE3,AM,5,MI
13094,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12854,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE3,AM,5,MI
13095,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12857,PFHpA,0.01,EPA 537,<,,SE3,AM,5,MI
13096,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12857,PFHxS,0.03,EPA 537,<,,SE3,AM,5,MI
13097,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12046,PFOS,0.04,EPA 537,<,,SE2,AM,5,MI
13098,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12041,molybdenum,1,EPA 200.8,<,,SE2,AM,5,MI
13099,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12016,chloromethane,0.2,EPA 524.3,<,,SE2,AM,5,MI
13100,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12016,bromomethane,0.2,EPA 524.3,<,,SE2,AM,5,MI
13101,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,8/6/14,808899-12016,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE2,AM,5,MI
13102,MI0000840,Bridgeport Township,L,5202,Connection to Saginaw,SW,CC901,Primary Connection,EP,4850,MR1,11/12/14,831352-12854,bromomethane,0.2,EPA 524.3,<,,SE3,AM,5,MI
13103,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,2/10/15,842800-13422,vanadium,0.2,EPA 200.8,<,,SE4,AM,5,MI
13104,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,11/12/14,831354-12979,strontium,0.3,EPA 200.8,=,99.289,SE3,AM,5,MI
13105,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,11/12/14,831354-12979,cobalt,1,EPA 200.8,<,,SE3,AM,5,MI
13106,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,11/12/14,831354-12979,molybdenum,1,EPA 200.8,<,,SE3,AM,5,MI
13107,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,11/12/14,831354-12979,vanadium,0.2,EPA 200.8,<,,SE3,AM,5,MI
13108,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,11/12/14,831354-12831,chromium-6,0.03,EPA 218.7,=,0.231,SE3,AM,5,MI
13109,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,6/24/14,799133-11745,chromium,0.2,EPA 200.8,=,0.268,SE1,AM,5,MI
13110,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,8/6/14,808901-12041,vanadium,0.2,EPA 200.8,<,,SE2,AM,5,MI
13111,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,8/6/14,808901-12041,molybdenum,1,EPA 200.8,<,,SE2,AM,5,MI
13112,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,8/6/14,808901-12041,cobalt,1,EPA 200.8,<,,SE2,AM,5,MI
13113,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,8/6/14,808901-12041,strontium,0.3,EPA 200.8,=,98.458,SE2,AM,5,MI
13114,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,8/6/14,808901-12041,chromium,0.2,EPA 200.8,=,0.306,SE2,AM,5,MI
13115,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,11/12/14,831354-12979,chromium,0.2,EPA 200.8,=,0.252,SE3,AM,5,MI
13116,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,8/6/14,808901-12024,chromium-6,0.03,EPA 218.7,=,0.23,SE2,AM,5,MI
13117,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,2/10/15,842800-13422,chromium,0.2,EPA 200.8,=,0.205,SE4,AM,5,MI
13118,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,2/10/15,842800-13422,molybdenum,1,EPA 200.8,<,,SE4,AM,5,MI
13119,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,2/10/15,842800-13422,cobalt,1,EPA 200.8,<,,SE4,AM,5,MI
13120,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,2/10/15,842800-13422,strontium,0.3,EPA 200.8,=,97.776,SE4,AM,5,MI
13121,MI0000840,Bridgeport Township,L,4850,Distribution System,SW,MR1,Distribution Maximum Residence,MR,,,2/10/15,842800-13402,chlorate,20,EPA 300.1,=,35.891,SE4,AM,5,MI
